Es,CA,Ds,Ms,E1,C1,D1,M1,V1,E2,C2,SBET,PS,PV,Oα,Oβ,m,T(℃),t(min),CHg,GHSV,HCl,SO2,O2,H2O,NO,NH3,RHg
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,120,20,55,150000,0,0,0.06,0,0,0,96.25 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,120,30,55,150000,0,0,0.06,0,0,0,97.11 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,120,40,55,150000,0,0,0.06,0,0,0,97.00 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,120,50,55,150000,0,0,0.06,0,0,0,96.57 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,120,60,55,150000,0,0,0.06,0,0,0,95.93 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,120,70,55,150000,0,0.0005,0.06,0,0,0,95.82 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,120,80,55,150000,0,0.0005,0.06,0,0,0,95.82 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,120,90,55,150000,0,0.0005,0.06,0,0,0,95.61 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,120,100,55,150000,0,0.0005,0.06,0,0,0,95.82 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,120,110,55,150000,0,0.0005,0.06,0,0,0,95.72 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,120,120,55,150000,0,0.0005,0.06,0,0,0,95.72 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,120,130,55,150000,0,0,0.06,0,0,0,95.61 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,120,140,55,150000,0,0,0.06,0,0,0,95.72 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,120,150,55,150000,0,0,0.06,0,0,0,95.93 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,120,160,55,150000,0,0,0.06,0,0,0,95.40 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,120,170,55,150000,0,0,0.06,0,0,0,95.29 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,120,180,55,150000,0,0,0.06,0,0,0,95.07 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,150,10,55,150000,0,0,0.06,0,0,0,92.83 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,150,20,55,150000,0,0,0.06,0,0,0,96.15 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,150,30,55,150000,0,0,0.06,0,0,0,96.79 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,150,40,55,150000,0,0,0.06,0,0,0,96.79 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,150,50,55,150000,0,0,0.06,0,0,0,96.47 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,150,60,55,150000,0,0,0.06,0,0,0,95.72 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,150,70,55,150000,0,0.0005,0.06,0,0,0,95.29 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,150,80,55,150000,0,0.0005,0.06,0,0,0,94.97 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,150,90,55,150000,0,0.0005,0.06,0,0,0,94.33 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,150,100,55,150000,0,0.0005,0.06,0,0,0,92.72 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,150,110,55,150000,0,0.0005,0.06,0,0,0,92.29 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,150,120,55,150000,0,0.0005,0.06,0,0,0,91.22 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,150,130,55,150000,0,0,0.06,0,0,0,90.69 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,150,140,55,150000,0,0,0.06,0,0,0,89.61 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,150,150,55,150000,0,0,0.06,0,0,0,88.97 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,150,160,55,150000,0,0,0.06,0,0,0,87.90 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,150,170,55,150000,0,0,0.06,0,0,0,86.62 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,150,180,55,150000,0,0,0.06,0,0,0,86.08 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,200,10,55,150000,0,0,0.06,0,0,0,92.08 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,200,20,55,150000,0,0,0.06,0,0,0,95.18 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,200,30,55,150000,0,0,0.06,0,0,0,94.65 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,200,40,55,150000,0,0,0.06,0,0,0,89.94 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,200,50,55,150000,0,0,0.06,0,0,0,86.08 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,200,60,55,150000,0,0,0.06,0,0,0,81.91 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,200,70,55,150000,0,0.0005,0.06,0,0,0,74.09 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,200,80,55,150000,0,0.0005,0.06,0,0,0,67.24 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,200,90,55,150000,0,0.0005,0.06,0,0,0,60.60 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,200,100,55,150000,0,0.0005,0.06,0,0,0,56.10 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,200,110,55,150000,0,0.0005,0.06,0,0,0,50.43 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,200,120,55,150000,0,0.0005,0.06,0,0,0,44.11 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,200,130,55,150000,0,0,0.06,0,0,0,34.37 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,200,140,55,150000,0,0,0.06,0,0,0,27.84 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,200,150,55,150000,0,0,0.06,0,0,0,22.27 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,200,160,55,150000,0,0,0.06,0,0,0,16.06 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,200,170,55,150000,0,0,0.06,0,0,0,10.81 
1.55,51.38 ,127,54.938,1.66,48.62,128 ,51.996 ,3.95 ,0,0.00 ,44.63 ,146.500 ,0.287 ,73.6,24.4,0.3,200,180,55,150000,0,0,0.06,0,0,0,4.39 
1.55,79.74 ,127,54.938,1.83,20.26,126 ,55.845 ,2.80 ,0,0.00 ,45.36 ,32.900 ,0.240 ,78.9,21.1,0.1,150,10,30,145000,0,0,0.05,0,0,0,81.66 
1.55,79.74 ,127,54.938,1.83,20.26,126 ,55.845 ,2.80 ,0,0.00 ,45.36 ,32.900 ,0.240 ,78.9,21.1,0.1,150,20,30,145000,0,0,0.05,0,0,0,83.90 
1.55,79.74 ,127,54.938,1.83,20.26,126 ,55.845 ,2.80 ,0,0.00 ,45.36 ,32.900 ,0.240 ,78.9,21.1,0.1,150,30,30,145000,0,0,0.05,0,0,0,86.36 
1.55,79.74 ,127,54.938,1.83,20.26,126 ,55.845 ,2.80 ,0,0.00 ,45.36 ,32.900 ,0.240 ,78.9,21.1,0.1,150,40,30,145000,0,0,0.05,0,0,0,87.04 
1.55,79.74 ,127,54.938,1.83,20.26,126 ,55.845 ,2.80 ,0,0.00 ,45.36 ,32.900 ,0.240 ,78.9,21.1,0.1,150,50,30,145000,0,0,0.05,0,0,0,86.38 
1.55,79.74 ,127,54.938,1.83,20.26,126 ,55.845 ,2.80 ,0,0.00 ,45.36 ,32.900 ,0.240 ,78.9,21.1,0.1,150,60,30,145000,0,0,0.05,0,0,0,85.28 
1.55,79.74 ,127,54.938,1.83,20.26,126 ,55.845 ,2.80 ,0,0.00 ,45.36 ,32.900 ,0.240 ,78.9,21.1,0.1,150,70,30,145000,0,0,0.05,0,0,0,85.29 
1.55,79.74 ,127,54.938,1.83,20.26,126 ,55.845 ,2.80 ,0,0.00 ,45.36 ,32.900 ,0.240 ,78.9,21.1,0.1,150,80,30,145000,0,0,0.05,0,0,0,84.30 
1.55,79.74 ,127,54.938,1.83,20.26,126 ,55.845 ,2.80 ,0,0.00 ,45.36 ,32.900 ,0.240 ,78.9,21.1,0.1,150,90,30,145000,0,0,0.05,0,0,0,84.53 
1.55,79.74 ,127,54.938,1.83,20.26,126 ,55.845 ,2.80 ,0,0.00 ,45.36 ,32.900 ,0.240 ,78.9,21.1,0.1,150,100,30,145000,0,0,0.05,0,0,0,83.99 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,100,10,30,145000,0,0,0.05,0,0,0,83.54 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,100,20,30,145000,0,0,0.05,0,0,0,85.75 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,100,30,30,145000,0,0,0.05,0,0,0,86.08 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,100,40,30,145000,0,0,0.05,0,0,0,85.52 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,100,50,30,145000,0,0,0.05,0,0,0,85.75 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,100,60,30,145000,0,0,0.05,0,0,0,84.97 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,100,70,30,145000,0,0,0.05,0,0,0,85.52 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,100,80,30,145000,0,0,0.05,0,0,0,85.19 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,100,90,30,145000,0,0,0.05,0,0,0,85.75 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,100,100,30,145000,0,0,0.05,0,0,0,85.52 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,150,10,30,145000,0,0,0.05,0,0,0,89.39 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,150,20,30,145000,0,0,0.05,0,0,0,89.50 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,150,30,30,145000,0,0,0.05,0,0,0,90.17 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,150,40,30,145000,0,0,0.05,0,0,0,90.17 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,150,50,30,145000,0,0,0.05,0,0,0,89.94 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,150,60,30,145000,0,0,0.05,0,0,0,89.94 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,150,70,30,145000,0,0,0.05,0,0,0,89.83 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,150,80,30,145000,0,0,0.05,0,0,0,89.94 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,150,90,30,145000,0,0,0.05,0,0,0,89.61 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,150,100,30,145000,0,0,0.05,0,0,0,89.94 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,200,10,30,145000,0,0,0.05,0,0,0,75.58 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,200,20,30,145000,0,0,0.05,0,0,0,84.31 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,200,30,30,145000,0,0,0.05,0,0,0,82.87 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,200,40,30,145000,0,0,0.05,0,0,0,81.88 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,200,50,30,145000,0,0,0.05,0,0,0,81.33 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,200,60,30,145000,0,0,0.05,0,0,0,81.33 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,200,70,30,145000,0,0,0.05,0,0,0,80.99 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,200,80,30,145000,0,0,0.05,0,0,0,82.65 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,200,90,30,145000,0,0,0.05,0,0,0,81.99 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,200,100,30,145000,0,0,0.05,0,0,0,81.88 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,250,10,30,145000,0,0,0.05,0,0,0,57.68 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,250,20,30,145000,0,0,0.05,0,0,0,65.75 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,250,30,30,145000,0,0,0.05,0,0,0,70.83 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,250,40,30,145000,0,0,0.05,0,0,0,73.81 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,250,50,30,145000,0,0,0.05,0,0,0,74.36 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,250,60,30,145000,0,0,0.05,0,0,0,73.15 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,250,70,30,145000,0,0,0.05,0,0,0,73.26 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,250,80,30,145000,0,0,0.05,0,0,0,74.48 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,250,90,30,145000,0,0,0.05,0,0,0,74.14 
1.55,64.52 ,127,54.938,1.83,16.4,126 ,55.845 ,2.70 ,1.22,19.08 ,74.15 ,19.990 ,0.300 ,65.8,34.2,0.1,250,100,30,145000,0,0,0.05,0,0,0,74.03 
